Event,Execution Timestamp,Dissemination Time,Cleared,Collateralization,End-User Exception,Bespoke,Block/Off facility,Execution Venue,UPI,Product,Contract Type,Effective Date,Maturity Date,Upfront Payment,Upfront Payment Currency,Upfront Payment Date,Settlement Currency,Leg 1 Type,Leg 1 Fixed Rate,Leg 1 Floating Index,Leg 1 Designated Maturity,Leg 1 Spread,Leg 1 Day Count Convention,Leg 1 Notional,Leg 1 Notional Currency,Leg 1 Payment Frequency,Leg1 Reset Frequency,Leg 2 Type,Leg 2 Fixed Rate,Leg 2 Floating Index,Leg 2 Designated Maturity,Leg 2 Spread,Leg 2 Day Count Convention,Leg 2 Notional,Leg 2 Notional Currency,Leg 2 Payment Frequency,Leg 2 Reset Frequency,Embedded Option,Option Strike Price,Option Type,Option Family,Option Currency,Option Premium,Option Lockout Period,Option Expiration Date,Asset Class,Rpt ID,Prev Rpt ID,Future Value Notional,Contract Subtype
,,,,,,,,,,,,,,,,,,FLOAT,0.78884673,GBP.LIBOR.6M.BBA,,0.58041674,ACT/360,592924160.0,HKD,6D,MTH,FLOAT,0.9910263,EUR.EURIBOR.3M.Reuters,,-0.64907765,30/360,-88914320.0,HUF,3M,6M,,,,,,,,,,,,0.13593642,
,,,,,,,,,,,,,,,,,,FLOAT,3.0173028,USD-LIBOR-BBA,,0.90141165,ACT/365,-374313950.0,JPY,6M,3M,Float,-0.29305115,HUF.HUF-BUBOR-Reuters.3M.HUF-BUBOR-Reuters,,-0.43928626,ACT/365,423277600.0,TWD,6Y,nan,,,,,,,,,,,,0.9676076,
,,,,,,,,,,,,,,,,,,FLOAT,3.16974,USD.LIBOR.3M.BBA,,0.957592,ACT/365,655889400.0,SEK,ZC,QTR,FLOAT,-0.30660915,CAD-CDOR,,-0.42283443,30/360,-355735300.0,THB,6Y,QTR,,,,,,,,,,,,0.9052663,
,,,,,,,,,,,,,,,,,,Float,0.4166424,USD-LIBOR,,0.59567636,BUS/252,-327227040.0,CNY,QTR,6D,FLOAT,-0.90152156,MXN-TIIE-Banxico,,0.91921484,BUS/252,496034300.0,CHF,6Y,MTH,,,,,,,,,,,,-0.7475943,
,,,,,,,,,,,,,,,,,,FLOAT,3.539932,EUR.EUR-EURIBOR-Reuters.6.,,-0.15926808,ACT/365.FIXED,507884500.0,PLN,3M,6M,FLOAT,-0.9656611,ZAR-JIBAR,,0.62627953,ACT/365,-65242670.0,CHF,6WK,3M,,,,,,,,,,,,-0.5144352,
,,,,,,,,,,,,,,,,,,FLOAT,2.0544856,USD.LIBOR.3M.BBA,,0.9251304,ACT/365,490666800.0,KRW,ZC,3M,Float,-0.08310658,EUR-EONIA-OIS-COMPOUND,,-0.31889737,BUS/252,559980800.0,NZD,3M,6,,,,,,,,,,,,-0.709901,
,,,,,,,,,,,,,,,,,,Float,0.857365,USD.AAA_MUNI.3M.Reuters,,0.45869857,ACT/365.FIXED,62702424.0,CNY,6Y,nan,Fixed,0.54893714,USD.USA-CPI-U.20Y.USA-CPI-U,,0.98367137,BUS/252,611161600.0,BRL,QTR,nan,,,,,,,,,,,,-0.097921185,
,,,,,,,,,,,,,,,,,,FLOAT,0.1800551,USD.USD-SOFR-COMPOUND..,,-0.06846829,365/360,580082560.0,TWD,MTH,6M,Float,-0.519492,INR-FBIL-MIBOR-OIS-COMPOUND,,0.9352461,ACT/365,-236303170.0,ZAR,6M,QTR,,,,,,,,,,,,-0.7826053,
,,,,,,,,,,,,,,,,,,Float,1.8796103,MXN.TIIE.28D.Banxico,,-0.56765187,30/360,-374425400.0,COP,ZC,QTR,Float,0.7364451,KRW-CD-KSDA-Bloomberg,,-0.35068354,ACT/365.FIXED,47728544.0,PLN,QTR,MTH,,,,,,,,,,,,-0.15788752,
,,,,,,,,,,,,,,,,,,FLOAT,3.211431,USD.AAA_MUNI.3M.Reuters,,0.6552902,ACT/365,-340292400.0,BRL,6D,6D,Float,-0.20423138,USD.USD-Federal Funds-H.15-OIS-COMPOUND.1T.USD-Federal Funds-H.15-OIS-COMPOUND,,0.9992395,ACT/365,-273722240.0,SEK,QTR,nan,,,,,,,,,,,,0.75281084,
,,,,,,,,,,,,,,,,,,FLOAT,0.41471693,USD.AAA_MUNI.6M.Reuters,,0.66862035,ACT/365,-361749000.0,KRW,ZC,6M,Float,0.9860077,CLP.CLP-TNA.6M.CLP-TNA,,0.29274616,BUS/252,587136500.0,HUF,QTR,6,,,,,,,,,,,,-0.19686103,
,,,,,,,,,,,,,,,,,,Float,-0.358856,USD.USD-SOFR-COMPOUND..,,-0.9039886,ACT/365.FIXED,616923800.0,GBP,ZC,6M,Fixed,-0.9891269,GBP.UK-RPI.15Y.UK-RPI,,0.4411851,BUS/252,611315840.0,USD,6WK,nan,,,,,,,,,,,,-0.5901734,
,,,,,,,,,,,,,,,,,,Float,0.074871495,USD.AAA_MUNI.20Y.Reuters,,-0.63938296,ACT/365,619125000.0,ZAR,QTR,6,Float,-0.96696216,GBP.GBP-WMBA-SONIA-COMPOUND.1T.GBP-WMBA-SONIA-COMPOUND,,-0.52555007,ACT/365.FIXED,186811100.0,CAD,3M,6MTH,,,,,,,,,,,,-0.8590418,
,,,,,,,,,,,,,,,,,,FLOAT,2.1568086,nan,,0.979683,BUS/252,584863000.0,KRW,6M,QTR,Float,-0.9581244,GBP.LIBOR.6M.BBA,,0.9700218,ACT/365,-88516700.0,NZD,SA,6,,,,,,,,,,,,-0.93593705,
,,,,,,,,,,,,,,,,,,Fixed,1.9379762,USD.USD-LIBOR-BBA.3.,,0.70688695,ACT/365,-288490750.0,BRL,MTH,6D,Float,-0.7313105,EUR.EUR-EXT-CPI.30Y.EUR-EXT-CPI,,0.8642897,ACT/365,649621950.0,GBP,QTR,6M,,,,,,,,,,,,0.13177411,
,,,,,,,,,,,,,,,,,,Fixed,-0.3720366,USD.USD-Federal Funds-H.15-OIS-COMPOUND..,,-0.8172751,30/360,-112842450.0,USD,ZC,nan,Fixed,0.59382814,ILS.ILS-TELBOR01-Reuters.3M.ILS-TELBOR01-Reuters,,-0.45077726,ACT/365.FIXED,630255800.0,BRL,SA,6,,,,,,,,,,,,-0.64014965,
,,,,,,,,,,,,,,,,,,Fixed,-0.18331842,USD.MUNIPSA.3M.Bloomberg,,-0.6435903,30/360,-360068930.0,THB,QTR,6M,Fixed,-0.9001562,SGD.SOR.3M.VWAP,,0.8005849,30/360,638724000.0,INR,SA,6MTH,,,,,,,,,,,,-0.6222787,
,,,,,,,,,,,,,,,,,,FLOAT,3.5621898,EUR.EURIBOR.6M.Reuters,,0.7571448,30/360,599835900.0,CNY,6D,nan,Float,0.68648076,AUD.AUD-BBR-BBSW.3M.AUD-BBR-BBSW,,-0.28550962,30/360,445020600.0,INR,6WK,6MTH,,,,,,,,,,,,0.7365296,
,,,,,,,,,,,,,,,,,,Float,2.1606464,USD.LIBOR.3M.BBA,,0.04954117,BUS/252,650871360.0,HUF,SA,nan,Float,0.36066836,SEK.SEK-STIBOR-SIDE.3M.SEK-STIBOR-SIDE,,-0.73336244,ACT/365,205195680.0,KRW,6Y,6,,,,,,,,,,,,-0.9586321,
,,,,,,,,,,,,,,,,,,FLOAT,0.22727509,USD.LIBOR.1M.BBA,,-0.20982432,365/360,-123655300.0,PLN,3M,6D,Float,0.81311905,EUR.EURIBOR.3M.Reuters,,-0.40885755,ACT/365.FIXED,140592720.0,HKD,6Y,nan,,,,,,,,,,,,-0.801398,
,,,,,,,,,,,,,,,,,,FLOAT,3.3969746,USD-LIBOR,,0.290851,BUS/252,562096260.0,GBP,ZC,6D,Fixed,0.83449054,GBP.LIBOR.3M.BBA,,-0.9715796,30/360,589278200.0,HKD,ZC,6,,,,,,,,,,,,-0.55048543,
,,,,,,,,,,,,,,,,,,FLOAT,0.16992612,nan,,-0.29200625,ACT/365,641479360.0,KRW,MTH,3M,FLOAT,0.8836106,NZD-NZIONA-OIS Compound,,-0.40828523,BUS/252,644739460.0,KRW,6M,6MTH,,,,,,,,,,,,-0.47235057,
,,,,,,,,,,,,,,,,,,FLOAT,-0.11217658,USD-LIBOR-BBA,,0.81314224,ACT/365,136655790.0,KRW,6D,MTH,Float,0.23313995,GBP.UK-RPI.45Y.UK-RPI,,0.26070896,ACT/365,495916540.0,INR,6Y,6MTH,,,,,,,,,,,,-0.8915214,
,,,,,,,,,,,,,,,,,,FLOAT,3.4410443,USD-LIBOR,,0.49259877,30/360,12953656.0,CNY,6D,6M,Float,-0.6257903,USD.USD-Federal Funds-H.15-OIS-COMPOUND..USD-Federal Funds-H.15-OIS-COMPOUND,,-0.76836497,ACT/365.FIXED,161697010.0,NOK,6Y,6MTH,,,,,,,,,,,,-0.44713938,
,,,,,,,,,,,,,,,,,,Float,3.3001585,USD.AAA_MUNI.6M.Reuters,,0.2309096,365/360,502699620.0,JPY,6Y,6D,Float,-0.23296322,HUF-BUBOR,,-0.66581905,ACT/365.FIXED,610786200.0,CZK,6WK,3M,,,,,,,,,,,,0.82218546,
,,,,,,,,,,,,,,,,,,FLOAT,0.9046998,EUR.EURIBOR.6M.Reuters,,-0.9975847,ACT/365,410720640.0,NZD,6D,MTH,Fixed,-0.98728377,ZAR.JIBAR.3M.SAFEX,,-0.8209293,ACT/365,642780900.0,MXN,SA,6MTH,,,,,,,,,,,,0.8617796,
,,,,,,,,,,,,,,,,,,FLOAT,-0.34376124,CAD.CORRA.1T.OIS-COMPOUND,,0.7847741,ACT/360,78121570.0,SEK,6Y,3M,Float,0.9779543,USD.USD-LIBOR-BBA.1M.USD-LIBOR-BBA,,0.5830267,ACT/365,359760770.0,NZD,MTH,QTR,,,,,,,,,,,,-0.6551155,
,,,,,,,,,,,,,,,,,,Float,3.505473,USD.AAA_MUNI.6M.Reuters,,0.9245814,ACT/365.FIXED,61051430.0,DKK,6D,nan,FLOAT,0.902887,GBP.UK-RPI.30Y.UK-RPI,,-0.95103633,ACT/360,502238660.0,CZK,6WK,QTR,,,,,,,,,,,,0.18147023,
,,,,,,,,,,,,,,,,,,FLOAT,1.639516,USD.LIBOR.1M.BBA,,0.67077535,BUS/252,578186900.0,THB,3M,3M,FLOAT,0.9121812,EUR-EURIBOR,,0.8569213,BUS/252,95799040.0,HUF,6Y,nan,,,,,,,,,,,,-0.98421156,
,,,,,,,,,,,,,,,,,,FLOAT,2.224047,MXN.TIIE.28D.Banxico,,-0.09786715,ACT/365,207145380.0,THB,ZC,6,FLOAT,0.00645577,EUR.EONIA.1T.OIS-COMPOUND,,0.4896275,BUS/252,645084700.0,HUF,6M,6MTH,,,,,,,,,,,,-0.48723176,
,,,,,,,,,,,,,,,,,,FLOAT,1.4898237,EUR.EURIBOR.6M.Reuters,,0.24163629,30/360,257160640.0,BRL,MTH,6D,Float,-0.13023335,CAD.CAD-BA-CDOR.3M.CAD-BA-CDOR,,-0.9035787,BUS/252,267857740.0,CAD,6M,nan,,,,,,,,,,,,-0.9769,
,,,,,,,,,,,,,,,,,,Float,3.3097138,USD.USD-SOFR-COMPOUND..,,-0.65930504,BUS/252,-160118850.0,JPY,6Y,QTR,Float,0.94411284,GBP.LIBOR.3M.BBA,,0.14925194,ACT/365.FIXED,-316961570.0,CHF,MTH,MTH,,,,,,,,,,,,-0.61433065,
,,,,,,,,,,,,,,,,,,FLOAT,-0.39486507,USD.AAA_MUNI.3M.Reuters,,0.6847345,BUS/252,585678200.0,GBP,3M,6,FLOAT,0.7086098,ILS.ILS-TELBOR01-Reuters.3M.ILS-TELBOR01-Reuters,,-0.6816924,30/360,532544500.0,CZK,3M,6,,,,,,,,,,,,-0.67289287,
,,,,,,,,,,,,,,,,,,Float,0.0168186,USD.LIBOR.1M.BBA,,-0.31402105,365/360,655462900.0,PLN,SA,nan,FLOAT,0.91834927,AUD.AUD-BBR-BBSW.6M.AUD-BBR-BBSW,,0.71807736,ACT/365,523747100.0,KRW,MTH,3M,,,,,,,,,,,,-0.8549013,
,,,,,,,,,,,,,,,,,,Float,0.025795417,USD.LIBOR.1M.BBA,,0.31926477,365/360,243386370.0,SEK,3M,6D,Float,-0.69777066,USD-LIBOR,,0.9707261,30/360,-371709760.0,HUF,6M,QTR,,,,,,,,,,,,-0.5685533,
,,,,,,,,,,,,,,,,,,FLOAT,-0.3746771,USD.USD-Federal Funds-H.15-OIS-COMPOUND..,,-0.98341125,ACT/365.FIXED,-315039460.0,CNY,ZC,6,FLOAT,-0.9237516,GBP.UK-RPI.6Y.UK-RPI,,-0.24692589,30/360,-55857710.0,CZK,ZC,MTH,,,,,,,,,,,,0.41890773,
,,,,,,,,,,,,,,,,,,Fixed,3.5462275,USD.USD-Federal Funds-H.15-OIS-COMPOUND..,,-0.3838383,365/360,-659728.0,CAD,ZC,6,Float,0.9736998,MXN-TIIE,,0.9127753,ACT/365.FIXED,652309800.0,USD,6Y,MTH,,,,,,,,,,,,0.9637523,
,,,,,,,,,,,,,,,,,,Fixed,3.2576845,USD.USD-LIBOR-BBA.3.,,0.8757596,ACT/365,584040200.0,THB,6Y,QTR,FLOAT,0.9663805,AUD.BBR.6M.BBSW,,-0.8978208,ACT/360,65331430.0,THB,6WK,3M,,,,,,,,,,,,0.6994362,
,,,,,,,,,,,,,,,,,,FLOAT,-0.17480104,USD.USD-LIBOR-BBA.3.,,0.90634626,ACT/365,-294650270.0,BRL,6M,MTH,Float,0.22460097,INR-MIBOR-OIS Compound,,0.32355914,ACT/365.FIXED,-357029220.0,ILS,6M,3M,,,,,,,,,,,,-0.67480123,
,,,,,,,,,,,,,,,,,,Float,2.4436958,CAD.CORRA.1T.OIS-COMPOUND,,0.39078447,365/360,492450050.0,CHF,3M,QTR,Float,-0.9992435,NOK.NOK-NIBOR-OIBOR.6M.NOK-NIBOR-OIBOR,,-0.15028057,30/360,-282532450.0,ILS,QTR,QTR,,,,,,,,,,,,-0.9077493,
,,,,,,,,,,,,,,,,,,FLOAT,2.5607882,EUR.EURIBOR.6M.Reuters,,-0.483961,ACT/365,-273132900.0,KRW,QTR,6,Float,0.8308726,GBP.UK-RPI.10Y.UK-RPI,,0.42902964,30/360,-339869730.0,MXN,6M,6MTH,,,,,,,,,,,,-0.6455909,
,,,,,,,,,,,,,,,,,,FLOAT,3.563103,USD.LIBOR.1M.BBA,,-0.8210389,ACT/365,-367491900.0,NOK,SA,6D,Float,0.9492006,CLP.CLP-TNA.6M.CLP-TNA,,0.82214355,ACT/365,343130300.0,USD,6M,MTH,,,,,,,,,,,,0.6239131,
,,,,,,,,,,,,,,,,,,FLOAT,0.9396297,USD-LIBOR-BBA,,-0.44650984,30/360,159878990.0,THB,6D,QTR,FLOAT,0.617107,GBP.GBP-SONIA-COMPOUND..GBP-SONIA-COMPOUND,,0.8382814,BUS/252,635175360.0,BRL,6WK,nan,,,,,,,,,,,,-0.045100175,
,,,,,,,,,,,,,,,,,,Fixed,2.6931365,USD.USD-LIBOR-BBA.3.,,0.9864539,ACT/365,285376160.0,CNY,QTR,nan,Float,-0.8769963,EUR.EUR-EURIBOR-Reuters.3M.EUR-EURIBOR-Reuters,,0.3990259,BUS/252,-37843456.0,CAD,6Y,6,,,,,,,,,,,,-0.07945812,
,,,,,,,,,,,,,,,,,,FLOAT,0.5682475,USD.USD-LIBOR-BBA.3.,,0.75351036,ACT/360,621897600.0,THB,6M,6D,Float,-0.9902815,THB.THB-THBFIX-Reuters.6M.THB-THBFIX-Reuters,,0.30515602,ACT/365.FIXED,118156720.0,SEK,6M,6,,,,,,,,,,,,0.45136115,
,,,,,,,,,,,,,,,,,,Fixed,0.29152748,MXN.TIIE.28D.Banxico,,0.9776176,ACT/365.FIXED,567448800.0,CZK,6D,6M,Float,-0.44490227,KRW.KRW-CD-KSDA-Bloomberg.3M.KRW-CD-KSDA-Bloomberg,,-0.15142496,ACT/365.FIXED,-373526940.0,GBP,QTR,6M,,,,,,,,,,,,-0.9288055,
,,,,,,,,,,,,,,,,,,FLOAT,0.3427597,USD.USD-LIBOR-BBA.3.,,-0.92906034,365/360,-161750370.0,CLP,6M,6,Fixed,-0.64698535,USD.Libor.3M.Reuters,,-0.26382825,ACT/365.FIXED,-247753340.0,USD,6M,6MTH,,,,,,,,,,,,-0.10228204,
,,,,,,,,,,,,,,,,,,FLOAT,3.3069665,GBP.LIBOR.6M.BBA,,0.92421204,BUS/252,653956030.0,ZAR,6D,MTH,FLOAT,-0.09912348,USD-LIBOR-BBA,,0.6893622,ACT/360,597301400.0,CZK,3M,QTR,,,,,,,,,,,,0.067646466,
,,,,,,,,,,,,,,,,,,FLOAT,3.001106,CAD.CORRA.1T.OIS-COMPOUND,,0.9681171,ACT/360,236983070.0,DKK,6Y,6M,FLOAT,0.85999537,NZD-BKBM FRA,,-0.21897775,ACT/365,-338057700.0,USD,MTH,QTR,,,,,,,,,,,,-0.45002496,
,,,,,,,,,,,,,,,,,,FLOAT,-0.13450639,nan,,0.6722338,ACT/365.FIXED,-314878530.0,KRW,6M,nan,FLOAT,0.96907413,INR.INR-FBIL-MIBOR-OIS-COMPOUND.1T.INR-FBIL-MIBOR-OIS-COMPOUND,,0.84760416,ACT/365,350299520.0,CLP,QTR,6,,,,,,,,,,,,0.10575603,
,,,,,,,,,,,,,,,,,,Float,3.188526,EUR.EUR-EURIBOR-Reuters.6.,,-0.24032444,BUS/252,-373620350.0,DKK,ZC,6M,Fixed,0.8657182,BRL.BRL-CDI.1T.BRL-CDI,,-0.9522479,BUS/252,516349900.0,CLP,6M,QTR,,,,,,,,,,,,-0.9984806,
,,,,,,,,,,,,,,,,,,FLOAT,1.4263453,nan,,0.9945772,365/360,584785150.0,ZAR,6D,6M,Float,-0.59055114,USD.Libor.3M.Reuters,,0.4060082,ACT/365.FIXED,46702224.0,NOK,MTH,nan,,,,,,,,,,,,-0.58381325,
,,,,,,,,,,,,,,,,,,FLOAT,3.0940664,MXN.TIIE.28D.Banxico,,0.982239,BUS/252,130702690.0,THB,6M,nan,FLOAT,-0.9034222,PLN.PLN-WIBOR-WIBO.6M.PLN-WIBOR-WIBO,,-0.9782967,BUS/252,-49288110.0,HUF,6WK,3M,,,,,,,,,,,,-0.96464956,
,,,,,,,,,,,,,,,,,,FLOAT,3.4962344,USD.AAA_MUNI.20Y.Reuters,,0.15552181,ACT/365,642314600.0,COP,6D,6M,FLOAT,-0.93119365,GBP.UK-RPI.50Y.UK-RPI,,0.60044813,ACT/365,634037060.0,CAD,6M,QTR,,,,,,,,,,,,-0.64274037,
,,,,,,,,,,,,,,,,,,FLOAT,-0.33449832,USD.USD-LIBOR-BBA.3.,,-0.65642124,365/360,652414100.0,CLP,6M,6M,FLOAT,0.36207685,BRL.BRL-CDI.1T.BRL-CDI,,-0.9877253,ACT/365,-368517540.0,CHF,3M,QTR,,,,,,,,,,,,-0.9949906,
,,,,,,,,,,,,,,,,,,Float,3.1325111,USD.LIBOR.3M.BBA,,-0.9175821,BUS/252,499709570.0,HKD,6D,6M,Fixed,0.9011088,MXN.MXN-TIIE-Banxico.28D.MXN-TIIE-Banxico,,-0.190413,BUS/252,-348858940.0,KRW,6M,MTH,,,,,,,,,,,,-0.8435071,
,,,,,,,,,,,,,,,,,,Float,1.6339151,nan,,0.6488904,BUS/252,-353687870.0,KRW,QTR,6M,Fixed,0.9560073,USD-Federal Funds-H.15,,-0.55018735,ACT/360,441997800.0,CAD,6Y,MTH,,,,,,,,,,,,-0.9233959,
,,,,,,,,,,,,,,,,,,FLOAT,3.3052423,USD.USD-Federal Funds-H.15-OIS-COMPOUND..,,-0.15328924,365/360,186399490.0,NOK,6Y,nan,FLOAT,0.50635815,INR.INR-FBIL-MIBOR-OIS-COMPOUND.1T.INR-FBIL-MIBOR-OIS-COMPOUND,,-0.7422138,ACT/365,135724980.0,KRW,6WK,3M,,,,,,,,,,,,0.677324,
,,,,,,,,,,,,,,,,,,Fixed,0.6992785,USD.USD-SOFR-COMPOUND..,,-0.94246423,BUS/252,-327859740.0,JPY,6Y,6M,FLOAT,0.68748015,NOK.NIBOR.6M.OIBOR,,0.43485498,ACT/365,626893300.0,CLP,6WK,nan,,,,,,,,,,,,-0.2162009,
,,,,,,,,,,,,,,,,,,FLOAT,-0.3092083,USD.MUNIPSA.3M.Bloomberg,,0.99733806,BUS/252,56571904.0,ZAR,3M,6D,Fixed,-0.9046771,AUD.AONIA.1T.OIS-COMPOUND,,-0.15140694,ACT/360,400428540.0,CZK,SA,nan,,,,,,,,,,,,0.08318787,
,,,,,,,,,,,,,,,,,,Float,2.8956287,USD.AAA_MUNI.20Y.Reuters,,0.9924479,ACT/365.FIXED,504875940.0,ZAR,6M,MTH,Fixed,-0.40088758,AUD-AONIA-OIS Compound,,0.8394345,30/360,-288981400.0,CHF,6WK,3M,,,,,,,,,,,,0.4786631,
,,,,,,,,,,,,,,,,,,Fixed,0.3551801,USD.AAA_MUNI.6M.Reuters,,0.945379,365/360,7193976.0,SEK,ZC,6D,FLOAT,-0.6701358,INR.INR-FBIL-MIBOR-OIS-COMPOUND.1T.INR-FBIL-MIBOR-OIS-COMPOUND,,0.015227554,ACT/365.FIXED,204257570.0,CAD,6M,QTR,,,,,,,,,,,,-0.7843336,
,,,,,,,,,,,,,,,,,,FLOAT,3.4710193,GBP.LIBOR.6M.BBA,,0.4500713,30/360,-136303740.0,CLP,3M,MTH,FLOAT,-0.8969661,CAD.CAD-BA-CDOR.3M.CAD-BA-CDOR,,-0.86573535,BUS/252,216314450.0,CNY,6WK,3M,,,,,,,,,,,,0.27179918,
,,,,,,,,,,,,,,,,,,FLOAT,2.8719919,CAD.CORRA.1T.OIS-COMPOUND,,0.83151233,ACT/365,622445700.0,ZAR,6M,3M,FLOAT,0.9281564,EUR.EUR-EXT-CPI.7Y.EUR-EXT-CPI,,0.91793245,ACT/360,31825456.0,INR,6WK,6M,,,,,,,,,,,,0.9744458,
,,,,,,,,,,,,,,,,,,FLOAT,-0.35367957,GBP.LIBOR.6M.BBA,,0.63108796,30/360,650201860.0,THB,6M,6D,Float,-0.9673289,EUR-EONIA-OIS-COMPOUND,,0.6102372,ACT/360,117015070.0,SEK,6Y,3M,,,,,,,,,,,,-0.9354565,
,,,,,,,,,,,,,,,,,,Float,0.19829948,EUR.EURIBOR.6M.Reuters,,-0.9627171,ACT/360,535006700.0,ILS,ZC,nan,Float,0.9830328,GBP.UK-RPI.40Y.UK-RPI,,-0.36698043,ACT/365.FIXED,76078680.0,MXN,ZC,MTH,,,,,,,,,,,,-0.3075572,
,,,,,,,,,,,,,,,,,,Float,0.5628738,EUR.EUR-EURIBOR-Reuters.6.,,0.67016876,365/360,-249141280.0,HKD,3M,MTH,Fixed,-0.95589507,CNY.CNY-CNREPOFIX=CFXS-Reuters.1W.CNY-CNREPOFIX=CFXS-Reuters,,0.74219227,ACT/360,-376215600.0,EUR,6WK,6M,,,,,,,,,,,,-0.92423445,
,,,,,,,,,,,,,,,,,,Float,2.387415,USD-LIBOR,,-0.36599153,30/360,402480960.0,USD,6Y,MTH,Fixed,0.6272721,PLN.PLN-WIBOR-WIBO.6M.PLN-WIBOR-WIBO,,0.11755679,ACT/360,546531200.0,PLN,3M,MTH,,,,,,,,,,,,-0.38589743,
,,,,,,,,,,,,,,,,,,FLOAT,-0.1683002,USD.USD-LIBOR-BBA.3.,,-0.9227588,ACT/360,-67564500.0,NZD,6D,nan,FLOAT,0.74231595,AUD.BBR.6M.BBSW,,0.949362,ACT/365,656717700.0,BRL,MTH,nan,,,,,,,,,,,,0.6180665,
,,,,,,,,,,,,,,,,,,Fixed,-0.19331603,USD.AAA_MUNI.6M.Reuters,,-0.24311587,ACT/365,251856750.0,THB,SA,6D,FLOAT,0.1881219,COP-IBR-OIS Compound,,0.91645044,BUS/252,605460030.0,CHF,6WK,6,,,,,,,,,,,,-0.8907685,
,,,,,,,,,,,,,,,,,,FLOAT,3.1054983,USD-LIBOR-BBA,,-0.28939885,365/360,608996350.0,JPY,6D,6D,Float,-0.3492387,EUR.EUR-EURIBOR-Reuters.3M.EUR-EURIBOR-Reuters,,0.72265244,30/360,656251900.0,CLP,6WK,6,,,,,,,,,,,,-0.752566,
,,,,,,,,,,,,,,,,,,Fixed,1.0652367,USD.AAA_MUNI.3M.Reuters,,0.71379614,30/360,-322792740.0,DKK,6Y,3M,Float,0.7657869,GBP.LIBOR.3M.BBA,,0.96356475,ACT/360,-338997100.0,CAD,QTR,MTH,,,,,,,,,,,,-0.9666382,
,,,,,,,,,,,,,,,,,,Fixed,1.277681,nan,,0.9988518,30/360,193019120.0,ZAR,SA,nan,Fixed,-0.7134635,EUR.EONIA.1T.OIS-COMPOUND,,0.10374593,BUS/252,-374755260.0,CHF,6WK,QTR,,,,,,,,,,,,-0.97192115,
,,,,,,,,,,,,,,,,,,Float,0.5310095,USD.LIBOR.1M.BBA,,0.8325809,ACT/365,626533200.0,PLN,6D,nan,FLOAT,-0.7113192,PLN.PLN-WIBOR-WIBO.6M.PLN-WIBOR-WIBO,,0.4201082,30/360,-72680750.0,CAD,SA,3M,,,,,,,,,,,,0.8712462,
,,,,,,,,,,,,,,,,,,Float,-0.4138296,USD.AAA_MUNI.3M.Reuters,,0.96298295,365/360,-233443490.0,BRL,MTH,6M,Fixed,-0.6648611,USD.1 month Libor..,,0.92505485,ACT/365.FIXED,-323722800.0,MXN,6M,nan,,,,,,,,,,,,-0.585087,
,,,,,,,,,,,,,,,,,,FLOAT,1.4677815,USD.USD-SOFR-COMPOUND..,,0.9404476,365/360,637498900.0,GBP,SA,6D,FLOAT,0.6920996,EUR.EUR-EXT-CPI.1Y.EUR-EXT-CPI,,0.5088546,ACT/365.FIXED,248059360.0,HUF,6Y,3M,,,,,,,,,,,,-0.42413887,
,,,,,,,,,,,,,,,,,,FLOAT,1.4064349,USD.USD-Federal Funds-H.15-OIS-COMPOUND..,,-0.8433447,365/360,435424830.0,THB,6D,6,FLOAT,-0.8962935,TWD-TAIBOR,,0.22208752,ACT/365.FIXED,-246408220.0,PLN,6Y,QTR,,,,,,,,,,,,-0.5954124,
,,,,,,,,,,,,,,,,,,Float,3.1403325,USD.LIBOR.3M.BBA,,-0.9983894,ACT/360,599886340.0,TWD,6M,nan,Fixed,0.7605329,SEK-STIBOR-SIDE,,-0.9637617,ACT/360,-156226240.0,EUR,6M,6MTH,,,,,,,,,,,,0.91738766,
,,,,,,,,,,,,,,,,,,Fixed,0.49881014,CAD.CORRA.1T.OIS-COMPOUND,,0.5771898,ACT/365,-162486270.0,HUF,SA,6M,Float,-0.70530534,USD.USA-CPI-U.2Y.USA-CPI-U,,-0.7425081,BUS/252,653428200.0,SEK,6Y,6,,,,,,,,,,,,-0.5272131,
,,,,,,,,,,,,,,,,,,FLOAT,-0.28577438,EUR.EURIBOR.6M.Reuters,,-0.85903174,ACT/360,-272204030.0,SGD,ZC,MTH,FLOAT,0.43130675,PLN.WIBOR.6M.WIBO,,-0.6876256,BUS/252,-308165630.0,MXN,ZC,6,,,,,,,,,,,,0.5157805,
,,,,,,,,,,,,,,,,,,FLOAT,-0.39225248,EUR.EURIBOR.6M.Reuters,,-0.5331181,ACT/360,384779800.0,KRW,6D,nan,FLOAT,-0.99618536,NZD.NZD-BBR-FRA.3M.NZD-BBR-FRA,,-0.11270432,ACT/365,472974050.0,NZD,SA,nan,,,,,,,,,,,,-0.4563087,
,,,,,,,,,,,,,,,,,,Fixed,-0.2972317,USD.USD-LIBOR-BBA.3.,,0.72073036,BUS/252,543395100.0,BRL,MTH,QTR,Float,-0.990985,USD-LIBOR-BBA,,0.65360576,BUS/252,-165521860.0,CHF,6M,nan,,,,,,,,,,,,-0.9200402,
