Event,Execution Timestamp,Dissemination Time,Cleared,Collateralization,End-User Exception,Bespoke,Block/Off facility,Execution Venue,UPI,Product,Contract Type,Effective Date,Maturity Date,Upfront Payment,Upfront Payment Currency,Upfront Payment Date,Settlement Currency,Leg 1 Type,Leg 1 Fixed Rate,Leg 1 Floating Index,Leg 1 Designated Maturity,Leg 1 Spread,Leg 1 Day Count Convention,Leg 1 Notional,Leg 1 Notional Currency,Leg 1 Payment Frequency,Leg1 Reset Frequency,Leg 2 Type,Leg 2 Fixed Rate,Leg 2 Floating Index,Leg 2 Designated Maturity,Leg 2 Spread,Leg 2 Day Count Convention,Leg 2 Notional,Leg 2 Notional Currency,Leg 2 Payment Frequency,Leg 2 Reset Frequency,Embedded Option,Option Strike Price,Option Type,Option Family,Option Currency,Option Premium,Option Lockout Period,Option Expiration Date,Asset Class,Rpt ID,Prev Rpt ID,Future Value Notional,Contract Subtype
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,3.575962,USD.LIBOR.3M.BBA,nan,0.9839489,ACT/365,214667250.0,NOK,6Y,MTH,Float,0.9997379,EUR.FRC-EXT-CPI.5Y.FRC-EXT-CPI,nan,0.99974227,ACT/365,656362100.0,CZK,6Y,6,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.15551977,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5764806,CAD.CORRA.1T.OIS-COMPOUND,nan,0.9965282,ACT/360,140000690.0,NZD,6M,nan,Fixed,0.9995257,EUR.EUR-EURIBOR-Reuters.6M.EUR-EURIBOR-Reuters,nan,0.9992979,ACT/360,140769260.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.00012177762,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,1.58,USD.USD-LIBOR-BBA.3.,nan,6.5880035e-05,ACT/365.FIXED,657000000.0,CAD,6Y,3M,FLOAT,2.666779e-07,CAD.CAD-BA-CDOR.3M.CAD-BA-CDOR,nan,7.2497273e-06,ACT/365,656864800.0,HKD,ZC,MTH,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.99999934,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5764802,USD.USD-SOFR-COMPOUND..,nan,0.9980068,ACT/360,140000020.0,NZD,6M,nan,Fixed,0.99567294,EUR.EUR-EONIA-OIS-COMPOUND..EUR-EONIA-OIS-COMPOUND,nan,0.9956949,ACT/360,140000290.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,1.27753465e-05,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,1.58,USD.USD-LIBOR-BBA.3.,nan,1.2217061e-05,ACT/365.FIXED,657000000.0,CAD,6Y,3M,FLOAT,1.5203192e-08,AUD-BBR-BBSW,nan,3.047751e-09,ACT/365,656996100.0,HKD,ZC,3M,nan,,nan,nan,,,nan,nan,nan,nan,nan,1.0,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5763457,MXN.TIIE.28D.Banxico,nan,0.99698174,ACT/360,140000180.0,NZD,6M,nan,Fixed,0.9965656,EUR.EUR-EURIBOR-Reuters.6M.EUR-EURIBOR-Reuters,nan,0.99888575,ACT/360,140027970.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,4.4410557e-05,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,FLOAT,1.58,EUR.EURIBOR.6M.Reuters,nan,2.3681157e-12,365/360,657000000.0,BRL,3M,3M,FLOAT,2.673781e-23,AUD-AONIA-OIS Compound,nan,3.619358e-23,BUS/252,656999300.0,GBP,6M,3M,nan,,nan,nan,,,nan,nan,nan,nan,nan,1.0,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,1.5801194,USD.LIBOR.3M.BBA,nan,0.007942802,ACT/365,657000000.0,CAD,6Y,3M,FLOAT,0.0016404625,CZK.CZK-PRIBOR-PRBO.3M.CZK-PRIBOR-PRBO,nan,0.0008981636,ACT/365,656960260.0,NOK,6Y,MTH,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.9999941,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5763757,nan,nan,0.9676194,ACT/360,140239100.0,NOK,6M,nan,Float,0.99918336,PLN-WIBOR,nan,0.9994595,ACT/360,442887420.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.0009671716,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.547095,nan,nan,0.9305966,ACT/360,147768560.0,NOK,MTH,nan,Float,0.98992383,MXN.TIIE.28D.Banxico,nan,0.9988029,ACT/360,609728400.0,CNY,3M,6M,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.020662695,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,3.5764403,nan,nan,0.9649423,ACT/360,153377600.0,NOK,QTR,MTH,Float,0.9996472,CAD.CAD-BA-CDOR.1M.CAD-BA-CDOR,nan,0.99931616,ACT/360,651344900.0,CNY,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.011375154,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5764687,nan,nan,0.99699306,ACT/360,142525820.0,NOK,6M,nan,Float,0.9999095,USD.USD-LIBOR-BBA.3.,nan,0.99913293,ACT/360,594723800.0,CNY,SA,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.003855959,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,2.4203458,USD.LIBOR.3M.BBA,nan,0.7582786,ACT/360,621585000.0,NOK,6Y,MTH,FLOAT,0.9826368,INR.INR-FBIL-MIBOR-OIS-COMPOUND.1Y.INR-FBIL-MIBOR-OIS-COMPOUND,nan,0.9968078,ACT/365,651377000.0,NOK,6Y,6,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.1588778,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5763886,nan,nan,0.99644345,ACT/360,140165150.0,NOK,6M,nan,Float,0.9996054,EUR.EUR-EURIBOR-Reuters.6M.EUR-EURIBOR-Reuters,nan,0.99942863,ACT/360,200181380.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.00024965158,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5764306,EUR.EUR-EURIBOR-Reuters.6.,nan,0.9968253,ACT/360,140000180.0,NZD,6M,nan,Fixed,0.9994396,EUR.EUR-EURIBOR-Reuters.6M.EUR-EURIBOR-Reuters,nan,0.99919695,ACT/360,140052380.0,CLP,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,4.3642383e-05,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.576211,USD.USD-SOFR-COMPOUND..,nan,0.9977926,ACT/360,140000000.0,NZD,6M,nan,Fixed,0.9978464,EUR.EUR-EONIA-OIS-COMPOUND..EUR-EONIA-OIS-COMPOUND,nan,0.99890983,ACT/365.FIXED,140000030.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,7.104477e-06,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5762734,MXN.TIIE.28D.Banxico,nan,0.995561,ACT/360,140001000.0,NZD,6M,nan,Fixed,0.99802566,EUR.EUR-EURIBOR-Reuters.6M.EUR-EURIBOR-Reuters,nan,0.9980979,ACT/360,140185500.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.00012611679,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,3.5761569,nan,nan,0.9809523,ACT/360,149607100.0,NOK,MTH,nan,Float,0.99887246,CAD.CAD-BA-CDOR.1M.CAD-BA-CDOR,nan,0.999686,ACT/360,647914600.0,MXN,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.0072647273,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5743465,USD.USD-SOFR-COMPOUND..,nan,0.99427074,ACT/360,140000140.0,HKD,6M,nan,Fixed,0.9900261,EUR.EUR-EONIA-OIS-COMPOUND..EUR-EONIA-OIS-COMPOUND,nan,0.9943407,ACT/360,140011490.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,7.7257275e-05,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5763144,USD.USD-SOFR-COMPOUND..,nan,0.99984914,ACT/360,140000000.0,CZK,6M,nan,Fixed,0.9851136,CLP-TNA,nan,0.9897824,ACT/360,140000000.0,CHF,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,5.8612096e-07,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5764675,USD.LIBOR.1M.BBA,nan,0.9962752,ACT/360,140009970.0,NOK,6M,nan,Float,0.999503,EUR.EUR-EURIBOR-Reuters.6M.EUR-EURIBOR-Reuters,nan,0.9994351,ACT/360,150929630.0,CLP,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.0001469065,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,3.4623923,USD.LIBOR.3M.BBA,nan,0.20327778,ACT/365,656880640.0,THB,6Y,MTH,FLOAT,0.97000676,CAD.CAD-BA-CDOR.3M.CAD-BA-CDOR,nan,0.95398873,ACT/365,656881800.0,NOK,6Y,6,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.9940139,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,3.5760474,EUR.EUR-EURIBOR-Reuters.6.,nan,0.9373982,ACT/365,225816540.0,NOK,6Y,MTH,Float,0.999957,AUD-BBSW,nan,0.9994258,ACT/365,656694850.0,NOK,6Y,6,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.109161705,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.576373,nan,nan,0.9943905,ACT/360,141266540.0,NOK,MTH,nan,Float,0.99978,EUR.EUR-EURIBOR-Reuters.6M.EUR-EURIBOR-Reuters,nan,0.99955815,ACT/360,583782660.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.001405017,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5763535,nan,nan,0.9900623,ACT/360,140003220.0,NZD,6M,nan,Fixed,0.99545884,EUR.EUR-EONIA-OIS-COMPOUND..EUR-EONIA-OIS-COMPOUND,nan,0.9992733,ACT/360,141443360.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.00023461292,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.576162,nan,nan,0.98859096,ACT/360,140048820.0,NOK,MTH,nan,Float,0.9952697,PLN-WIBOR,nan,0.99888366,ACT/360,163182820.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.0002857892,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5726511,CAD.CORRA.1T.OIS-COMPOUND,nan,0.995864,ACT/360,140000400.0,NZD,6M,nan,Fixed,0.99251324,EUR.EUR-EONIA-OIS-COMPOUND..EUR-EONIA-OIS-COMPOUND,nan,0.9981173,ACT/360,140006660.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,8.601779e-05,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,3.3721104,USD.LIBOR.3M.BBA,nan,0.17791155,ACT/365,656951400.0,THB,6Y,MTH,FLOAT,0.83555925,SGD-SORA-OIS Compound,nan,0.8482437,ACT/365,656986400.0,NOK,6Y,6,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.99839276,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,3.5764694,USD.MUNIPSA.3M.Bloomberg,nan,0.97033757,ACT/365,297056100.0,ZAR,6Y,MTH,FLOAT,0.99995255,EUR.EUR-EXT-CPI.10Y.EUR-EXT-CPI,nan,0.99856484,ACT/365,656776700.0,NOK,6Y,6,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.41167957,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,1.58,USD.USD-LIBOR-BBA.3.,nan,4.1091444e-05,ACT/365.FIXED,657000000.0,CAD,6Y,3M,FLOAT,8.117579e-08,CAD.CAD-BA-CDOR.3M.CAD-BA-CDOR,nan,3.7701614e-07,ACT/365,656966200.0,HKD,ZC,MTH,nan,,nan,nan,,,nan,nan,nan,nan,nan,1.0,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5764198,MXN.TIIE.28D.Banxico,nan,0.9982707,ACT/360,140000030.0,NZD,6M,nan,Fixed,0.9967965,EUR.EUR-EONIA-OIS-COMPOUND..EUR-EONIA-OIS-COMPOUND,nan,0.99817985,ACT/360,140004530.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,4.3985412e-05,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,1.5800132,USD.LIBOR.3M.BBA,nan,0.0063533313,ACT/365,657000000.0,CAD,6Y,3M,FLOAT,0.00012534803,CAD.CAD-BA-CDOR.3M.CAD-BA-CDOR,nan,0.000100222525,ACT/365,656986000.0,HKD,6Y,6,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.9999998,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5764027,USD.USD-SOFR-COMPOUND..,nan,0.9974114,ACT/360,140000030.0,NZD,6M,nan,Fixed,0.99771214,EUR.EUR-EONIA-OIS-COMPOUND..EUR-EONIA-OIS-COMPOUND,nan,0.9964071,ACT/360,140000860.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,2.2968474e-05,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,3.576316,USD.LIBOR.3M.BBA,nan,0.9730299,ACT/365,493199360.0,ZAR,6Y,MTH,FLOAT,0.9998376,EUR.EUR-EURIBOR-Reuters.3M.EUR-EURIBOR-Reuters,nan,0.99908954,ACT/365,656973600.0,CAD,6Y,6,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.25398508,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5764163,USD.USD-SOFR-COMPOUND..,nan,0.99939466,ACT/360,140000000.0,NZD,6M,nan,Fixed,0.99585974,EUR.EUR-EONIA-OIS-COMPOUND..EUR-EONIA-OIS-COMPOUND,nan,0.99283886,ACT/365.FIXED,140000000.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,9.640793e-06,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,3.5760002,USD.MUNIPSA.3M.Bloomberg,nan,0.35081667,ACT/365,649566700.0,ZAR,6Y,MTH,FLOAT,0.99826914,USD-LIBOR,nan,0.9951459,ACT/365,656992900.0,NOK,6Y,6,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.9311091,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,3.5744004,nan,nan,0.90378106,ACT/365,220967310.0,NOK,6Y,nan,Float,0.99891365,CAD.CAD-BA-CDOR.3M.CAD-BA-CDOR,nan,0.99959475,ACT/360,656432640.0,CZK,6Y,6M,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.14259261,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5743935,USD.LIBOR.1M.BBA,nan,0.9945744,ACT/360,140007570.0,EUR,6M,nan,Float,0.99827975,PLN-WIBOR,nan,0.9995777,ACT/360,142802160.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.0005008879,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,1.8766541,USD.LIBOR.3M.BBA,nan,0.064239204,ACT/365,656999940.0,KRW,6Y,MTH,FLOAT,0.040956523,CZK.CZK-PRIBOR-PRBO.3M.CZK-PRIBOR-PRBO,nan,0.0036449076,ACT/365,656989060.0,HKD,6Y,6,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.9999985,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,FLOAT,1.58,EUR.EURIBOR.6M.Reuters,nan,1.9658135e-07,ACT/365.FIXED,657000000.0,CAD,3M,3M,FLOAT,8.5495353e-13,AUD-AONIA-OIS-COMPOUND,nan,9.946163e-13,ACT/365,656996100.0,HKD,QTR,3M,nan,,nan,nan,,,nan,nan,nan,nan,nan,1.0,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5759444,USD.USD-SOFR-COMPOUND..,nan,0.9992672,ACT/360,140000000.0,HKD,6M,nan,Fixed,0.996644,EUR.EUR-EONIA-OIS-COMPOUND..EUR-EONIA-OIS-COMPOUND,nan,0.99697214,ACT/365.FIXED,140000020.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,1.1479996e-05,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5759728,nan,nan,0.9480947,ACT/360,140731380.0,NOK,MTH,nan,Float,0.9988744,NZD.NZD-NZIONA-OIS-COMPOUND..NZD-NZIONA-OIS-COMPOUND,nan,0.999697,ACT/360,626950400.0,CNY,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.0017388402,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5763857,nan,nan,0.9739768,ACT/360,140115940.0,NOK,MTH,nan,Float,0.9995109,EUR.EUR-EURIBOR-Reuters.6M.EUR-EURIBOR-Reuters,nan,0.99939734,ACT/360,306309570.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.000733554,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5749402,USD.USD-SOFR-COMPOUND..,nan,0.99991304,30/360,140000000.0,CZK,6M,nan,Fixed,0.98363316,AUD.AUD-AONIA-OIS-COMPOUND.1Y.AUD-AONIA-OIS-COMPOUND,nan,0.9324699,ACT/360,140000000.0,CHF,3M,6MTH,nan,,nan,nan,,,nan,nan,nan,nan,nan,1.2062125e-06,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5761952,CAD.CORRA.1T.OIS-COMPOUND,nan,0.99895805,ACT/360,140000110.0,NZD,6M,nan,Fixed,0.999279,GBP.GBP-SONIA-COMPOUND.1Y.GBP-SONIA-COMPOUND,nan,0.99892694,ACT/360,140007730.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,7.84655e-05,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,3.576305,nan,nan,0.9845072,ACT/360,170501150.0,NOK,ZC,nan,Float,0.9999239,MXN.TIIE.28D.Banxico,nan,0.9991589,ACT/360,656218600.0,MXN,6Y,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.01616212,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,3.4135747,USD.MUNIPSA.3M.Bloomberg,nan,0.11843539,ACT/365,656924700.0,THB,6Y,MTH,FLOAT,0.91270167,NOK.NOK-NIBOR-NIBR.3M.NOK-NIBOR-NIBR,nan,0.9687399,ACT/365,656997200.0,NOK,6Y,6,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.9923338,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,FLOAT,1.58,EUR.EURIBOR.6M.Reuters,nan,6.207692e-07,ACT/365.FIXED,657000000.0,CAD,3M,3M,FLOAT,6.926821e-13,AUD-AONIA-OIS-COMPOUND,nan,8.925744e-12,ACT/365,656846200.0,HKD,QTR,3M,nan,,nan,nan,,,nan,nan,nan,nan,nan,1.0,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,1.5801165,USD.LIBOR.3M.BBA,nan,0.0027857916,ACT/365,657000000.0,KRW,6Y,3M,FLOAT,0.00025185972,BRL-CDI,nan,0.00011781783,ACT/365,656999550.0,HKD,6Y,6,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.99999994,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5763364,nan,nan,0.98948914,ACT/360,140030980.0,NOK,MTH,nan,Fixed,0.99567586,EUR.EUR-EURIBOR-Reuters.6M.EUR-EURIBOR-Reuters,nan,0.99870294,ACT/360,149062050.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.00045558752,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,3.576306,USD.LIBOR.3M.BBA,nan,0.80653125,ACT/365,647973950.0,ZAR,6Y,MTH,FLOAT,0.99867415,USD.USA-CPI-U.3Y.USA-CPI-U,nan,0.99742454,ACT/365,656992700.0,NOK,6Y,6,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.86923647,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,3.575378,USD.MUNIPSA.3M.Bloomberg,nan,0.8280137,ACT/365,574576500.0,NOK,6Y,MTH,FLOAT,0.9987023,CAD.BA.3M.CDOR,nan,0.99935293,ACT/365,656949250.0,NOK,6Y,6,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.43265364,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,3.5750573,nan,nan,0.6513674,ACT/365,365795460.0,NOK,6Y,MTH,Float,0.99929225,NOK-NIBOR,nan,0.99909717,ACT/365,656634500.0,CZK,6Y,6,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.10702383,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.576336,USD.USD-SOFR-COMPOUND..,nan,0.99841154,ACT/360,140000000.0,NZD,6M,nan,Fixed,0.9962237,EUR.EUR-EONIA-OIS-COMPOUND..EUR-EONIA-OIS-COMPOUND,nan,0.9941494,ACT/365.FIXED,140000030.0,SEK,3M,6MTH,nan,,nan,nan,,,nan,nan,nan,nan,nan,1.2826508e-05,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,2.0652945,USD.MUNIPSA.3M.Bloomberg,nan,0.051760867,ACT/365,656984450.0,PLN,6Y,MTH,FLOAT,0.15066412,NOK.NOK-NIBOR-NIBR.3M.NOK-NIBOR-NIBR,nan,0.6677765,ACT/365,656991200.0,NOK,6Y,6,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.99770707,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5762787,USD.USD-SOFR-COMPOUND..,nan,0.99963444,ACT/360,140000000.0,CZK,6M,nan,Fixed,0.98971665,CZK.PRIBOR.3M.PRBO,nan,0.9959156,ACT/360,140000000.0,CHF,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,3.5133332e-06,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5688071,nan,nan,0.9608556,ACT/360,140528910.0,NOK,MTH,nan,Float,0.9981348,MXN.TIIE.28D.Banxico,nan,0.99917674,ACT/360,255236850.0,SEK,3M,6M,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.002908521,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,1.669344,USD.LIBOR.3M.BBA,nan,0.12789373,ACT/365,656505900.0,PLN,6Y,MTH,FLOAT,0.38144302,CAD.CAD-BA-CDOR.3M.CAD-BA-CDOR,nan,0.80709636,ACT/365,656872800.0,CZK,6Y,6,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.9616953,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5760272,nan,nan,0.95924246,ACT/360,141294940.0,NOK,MTH,nan,Float,0.99884176,EUR.EUR-EURIBOR-Reuters.6M.EUR-EURIBOR-Reuters,nan,0.9994827,ACT/360,582720260.0,SEK,3M,6M,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.0032583848,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.576203,MXN.TIIE.28D.Banxico,nan,0.9959148,ACT/360,140000050.0,NZD,6M,nan,Fixed,0.9968963,EUR.EUR-EONIA-OIS-COMPOUND..EUR-EONIA-OIS-COMPOUND,nan,0.999006,ACT/360,140002220.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,5.117204e-05,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5683393,USD-LIBOR-BBA,nan,0.9999904,30/360,140000000.0,CLP,6M,6,Fixed,0.95723724,AUD.AUD-AONIA-OIS-COMPOUND.1Y.AUD-AONIA-OIS-COMPOUND,nan,0.5747324,ACT/360,140000000.0,CHF,6M,6MTH,nan,,nan,nan,,,nan,nan,nan,nan,nan,1.7904062e-09,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.517825,nan,nan,0.9711724,ACT/360,140964590.0,NOK,MTH,nan,Float,0.99693644,MXN-TIIE,nan,0.9984954,ACT/360,168672260.0,SEK,3M,6M,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.002462405,nan
